,-0.75V,-1.0V,-1.25V,-1.5V,-1.75V,-2.0V,-2.1V,-2.2V,-2.3V,-2.4V,-2.5V,-2.6V,-2.7V,-2.8V,3.1V,3.2V,3.3V,3.4V,3.5V,3.6V,3.7V,3.8V,3.9V,4.0V,4.1V,4.2V,4.3V,4.4V,4.5V,4.6V
421,,,,,,,,,4.52558027E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
422,,,,,,,,,4.6225108E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
423,,,,,,,,,4.59384808E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
424,,,,,,,,,4.63118454E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
425,,,,,,,,,4.61599285E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
426,,,,,,,,,4.53672072E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
427,,,,,,,,,4.46500536E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
428,,,,,,,,,4.54762898E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
429,,,,,,,,,4.52601796E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
430,,,,,,,,,4.71521474E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
431,,,,,,,,,4.68607624E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
432,,,,,,,,,4.73825594E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
433,,,,,,,,,4.7449717E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
434,,,,,,,,,4.63932736E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
435,,,,,,,,,4.64386943E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
436,,,,,,,,,4.64236109E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
437,,,,,,,,,4.73791971E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
438,,,,,,,,,4.62861351E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
439,,,,,,,,,4.65219159E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
440,,,,,,,,,4.71868844E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
441,,,,,,,,,4.75497245E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
442,,,,,,,,,4.64729567E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
443,,,,,,,,,4.61760976E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
444,,,,,,,,,4.70572445E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
445,,,,,,,,,4.67188698E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
446,,,,,,,,,4.73140375E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
447,,,,,,,,,4.67600927E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
448,,,,,,,,,4.61985763E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
449,,,,,,,,,4.65535038E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
450,,,,,,,,,4.70636081E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
451,,,,,,,,,4.59269415E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
452,,,,,,,,,4.56162581E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
453,,,,,,,,,4.71027874E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
454,,,,,,,,,4.66329141E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
455,,,,,,,,,4.69360799E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
456,,,,,,,,,4.69542471E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
457,,,,,,,,,4.62121392E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
458,,,,,,,,,4.72030337E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
459,,,,,,,,,4.73762128E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
460,,,,,,,,,4.74981817E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
461,,,,,,,,,4.68931148E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
462,,,,,,,,,4.70988226E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
463,,,,,,,,,4.66172196E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
464,,,,,,,,,4.65828066E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
465,,,,,,,,,4.68214836E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
466,,,,,,,,,4.6721911E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
467,,,,,,,,,4.78329071E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
468,,,,,,,,,4.9046082E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
469,,,,,,,,,4.89094191E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
470,,,,,,,,,4.88725334E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
471,,,,,,,,,4.86389183E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
472,,,,,,,,,4.85192004E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
473,,,,,,,,,5.07247535E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
474,,,,,,,,,5.0031224E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
475,,,,,,,,,4.8170449E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
476,,,,,,,,,4.77242907E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
477,,,,,,,,,4.89146998E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
478,,,,,,,,,4.87306522E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
479,,,,,,,,,4.87629279E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
480,,,,,,,,,4.93704192E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
481,,,,,,,,,5.02663909E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
482,,,,,,,,,4.94993117E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
483,,,,,,,,,4.99568557E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
484,,,,,,,,,4.9518377E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
485,,,,,,,,,4.87990519E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
486,,,,,,,,,5.02990588E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
487,,,,,,,,,5.03016224E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
488,,,,,,,,,4.9860472E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
489,,,,,,,,,5.03145998E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
490,,,,,,,,,5.06604465E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
491,,,,,,,,,5.01635952E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
492,,,,,,,,,5.03060789E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
493,,,,,,,,,5.07320806E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
494,,,,,,,,,5.05772448E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
495,,,,,,,,,4.98718578E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
496,,,,,,,,,4.99771545E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
497,,,,,,,,,5.10246309E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
498,,,,,,,,,5.11576843E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
499,,,,,,,,,5.0186668E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
500,,,,,,,,,5.0504616E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
501,,,,,,,,,,5.23511346E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
502,,,,,,,,,,5.21416382E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
503,,,,,,,,,,5.16642729E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
504,,,,,,,,,,5.0846495E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
505,,,,,,,,,,5.06485435E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
506,,,,,,,,,,5.11104986E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
507,,,,,,,,,,5.17802448E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
508,,,,,,,,,,5.21929792E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
509,,,,,,,,,,5.21481297E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
510,,,,,,,,,,5.06758624E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
511,,,,,,,,,,5.06727304E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
512,,,,,,,,,,5.02692899E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
513,,,,,,,,,,5.30162765E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
514,,,,,,,,,,5.52376719E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
515,,,,,,,,,,5.43843498E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
516,,,,,,,,,,5.35985293E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
517,,,,,,,,,,5.3577088E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
518,,,,,,,,,,5.36779339E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
519,,,,,,,,,,5.50167272E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
520,,,,,,,,,,5.51999676E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
521,,,,,,,,,,5.52953168E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
522,,,,,,,,,,5.59927742E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
523,,,,,,,,,,5.5179197E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
524,,,,,,,,,,5.44095769E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
525,,,,,,,,,,5.2859167E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
526,,,,,,,,,,5.43932742E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
527,,,,,,,,,,5.45886451E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
528,,,,,,,,,,5.41054135E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
529,,,,,,,,,,5.47150819E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
530,,,,,,,,,,5.39301595E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
531,,,,,,,,,,5.63009223E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
532,,,,,,,,,,5.80802009E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
533,,,,,,,,,,5.44664999E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
534,,,,,,,,,,5.55619408E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
535,,,,,,,,,,5.61857519E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
536,,,,,,,,,,5.52291397E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
537,,,,,,,,,,5.5577982E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
538,,,,,,,,,,5.71119983E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
539,,,,,,,,,,5.77773335E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
540,,,,,,,,,,5.62129514E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
541,,,,,,,,,,5.66572908E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
542,,,,,,,,,,5.71201042E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
543,,,,,,,,,,5.72409931E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
544,,,,,,,,,,5.82422217E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
545,,,,,,,,,,5.79571008E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
546,,,,,,,,,,5.67304028E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
547,,,,,,,,,,5.69088058E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
548,,,,,,,,,,5.8567548E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
549,,,,,,,,,,5.77755884E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
550,,,,,,,,,,5.5631557E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
551,,,,,,,,,,5.52541451E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
552,,,,,,,,,,5.65494929E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
553,,,,,,,,,,5.45402315E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
554,,,,,,,,,,5.5609604E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
555,,,,,,,,,,5.71473663E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
556,,,,,,,,,,5.67773554E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
557,,,,,,,,,,5.79393145E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
558,,,,,,,,,,5.77756794E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
559,,,,,,,,,,5.95668325E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
560,,,,,,,,,,6.17937985E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
561,,,,,,,,,,5.9241728E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
562,,,,,,,,,,6.00876945E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
563,,,,,,,,,,5.75599074E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
564,,,,,,,,,,5.68725625E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
565,,,,,,,,,,5.98003396E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
566,,,,,,,,,,5.70550696E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
567,,,,,,,,,,5.87759303E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
568,,,,,,,,,,5.80120059E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
569,,,,,,,,,,5.82192342E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
570,,,,,,,,,,5.88153398E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
571,,,,,,,,,,5.97418875E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
572,,,,,,,,,,6.19753621E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
573,,,,,,,,,,5.80483913E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
574,,,,,,,,,,5.89124454E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
575,,,,,,,,,,5.75495619E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
576,,,,,,,,,,5.80341862E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
577,,,,,,,,,,6.05485297E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
578,,,,,,,,,,5.94502353E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
579,,,,,,,,,,5.86808142E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
580,,,,,,,,,,5.91441562E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
581,,,,,,,,,,5.75134948E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
582,,,,,,,,,,5.7308489E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
583,,,,,,,,,,5.69367103E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
584,,,,,,,,,,5.6726401E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
585,,,,,,,,,,5.79717153E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
586,,,,,,,,,,5.69313272E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
587,,,,,,,,,,5.75797117E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
588,,,,,,,,,,5.80435255E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
589,,,,,,,,,,5.94624851E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
590,,,,,,,,,,5.86503404E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
591,,,,,,,,,,5.78917764E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
592,,,,,,,,,,6.00044075E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
593,,,,,,,,,,6.40305245E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
594,,,,,,,,,,6.37990695E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
595,,,,,,,,,,6.03900048E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
596,,,,,,,,,,6.05482342E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
597,,,,,,,,,,5.93729567E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
598,,,,,,,,,,5.78717334E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
599,,,,,,,,,,5.93946424E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
600,,,,,,,,,,6.06024059E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
601,,,,,,,,,,,6.49390358E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
602,,,,,,,,,,,6.42918963E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
603,,,,,,,,,,,6.41016413E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
604,,,,,,,,,,,6.09094286E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
605,,,,,,,,,,,6.14950807E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
606,,,,,,,,,,,6.41374925E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
607,,,,,,,,,,,6.46468493E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
608,,,,,,,,,,,6.67826953E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
609,,,,,,,,,,,6.46771298E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
610,,,,,,,,,,,6.43968406E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
611,,,,,,,,,,,6.16696127E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
612,,,,,,,,,,,7.13800262E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
613,,,,,,,,,,,6.75892295E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
614,,,,,,,,,,,6.72730039E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
615,,,,,,,,,,,7.37060304E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
616,,,,,,,,,,,6.58272654E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
617,,,,,,,,,,,6.69267024E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
618,,,,,,,,,,,6.62935236E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
619,,,,,,,,,,,6.83473161E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
620,,,,,,,,,,,7.09651886E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
621,,,,,,,,,,,6.60954356E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
622,,,,,,,,,,,6.79285336E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
623,,,,,,,,,,,6.3124088E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
624,,,,,,,,,,,6.6771355E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
625,,,,,,,,,,,6.37523272E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
626,,,,,,,,,,,6.53046072E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
627,,,,,,,,,,,6.46225942E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
628,,,,,,,,,,,6.40438998E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
629,,,,,,,,,,,6.49168612E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
630,,,,,,,,,,,6.52249469E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
631,,,,,,,,,,,6.44322597E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
632,,,,,,,,,,,6.52565291E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
633,,,,,,,,,,,6.53853192E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
634,,,,,,,,,,,6.46592866E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
635,,,,,,,,,,,6.47507704E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
636,,,,,,,,,,,6.61232718E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
637,,,,,,,,,,,6.52852918E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
638,,,,,,,,,,,6.64410265E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
639,,,,,,,,,,,6.78902609E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
640,,,,,,,,,,,6.63184778E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
641,,,,,,,,,,,6.95933977E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
642,,,,,,,,,,,6.26669873E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
643,,,,,,,,,,,6.40384371E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
644,,,,,,,,,,,6.44968793E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
645,,,,,,,,,,,6.26815677E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
646,,,,,,,,,,,6.24846678E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
647,,,,,,,,,,,6.25599057E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
648,,,,,,,,,,,6.25555174E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
649,,,,,,,,,,,6.18688944E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
650,,,,,,,,,,,6.37669132E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
