,-0.75V,-1.0V,-1.25V,-1.5V,-1.75V,-2.0V,-2.1V,-2.2V,-2.3V,-2.4V,-2.5V,-2.6V,-2.7V,-2.8V,3.1V,3.2V,3.3V,3.4V,3.5V,3.6V,3.7V,3.8V,3.9V,4.0V,4.1V,4.2V,4.3V,4.4V,4.5V,4.6V
421,,,,,,,,,5.09269057E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
422,,,,,,,,,5.126426E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
423,,,,,,,,,5.3547609E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
424,,,,,,,,,5.3738637E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
425,,,,,,,,,5.30527416E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
426,,,,,,,,,5.3292365E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
427,,,,,,,,,5.30304419E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
428,,,,,,,,,5.42883072E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
429,,,,,,,,,5.34177275E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
430,,,,,,,,,5.4623581E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
431,,,,,,,,,5.22959851E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
432,,,,,,,,,5.30196871E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
433,,,,,,,,,5.2548063E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
434,,,,,,,,,5.30919465E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
435,,,,,,,,,5.28889757E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
436,,,,,,,,,5.38820018E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
437,,,,,,,,,5.22849462E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
438,,,,,,,,,5.27486748E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
439,,,,,,,,,5.10541838E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
440,,,,,,,,,5.15557986E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
441,,,,,,,,,5.14786336E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
442,,,,,,,,,5.21994707E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
443,,,,,,,,,5.19461537E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
444,,,,,,,,,5.08218363E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
445,,,,,,,,,5.13085013E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
446,,,,,,,,,5.41171801E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
447,,,,,,,,,5.09976644E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
448,,,,,,,,,5.09051972E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
449,,,,,,,,,5.26233464E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
450,,,,,,,,,5.24321479E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
451,,,,,,,,,5.35645597E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
452,,,,,,,,,5.30640705E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
453,,,,,,,,,5.32619936E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
454,,,,,,,,,5.29469389E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
455,,,,,,,,,5.35821925E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
456,,,,,,,,,5.34274307E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
457,,,,,,,,,5.37864992E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
458,,,,,,,,,5.33898174E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
459,,,,,,,,,5.40115366E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
460,,,,,,,,,5.44669774E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
461,,,,,,,,,5.53959183E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
462,,,,,,,,,5.5866434E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
463,,,,,,,,,5.46287708E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
464,,,,,,,,,5.42670875E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
465,,,,,,,,,5.4073206E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
466,,,,,,,,,5.56358316E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
467,,,,,,,,,5.57581075E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
468,,,,,,,,,5.55511804E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
469,,,,,,,,,5.4074053E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
470,,,,,,,,,5.45706314E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
471,,,,,,,,,5.40098597E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
472,,,,,,,,,5.43470549E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
473,,,,,,,,,5.39779592E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
474,,,,,,,,,5.414729E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
475,,,,,,,,,5.45934995E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
476,,,,,,,,,5.38861684E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
477,,,,,,,,,5.44978036E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
478,,,,,,,,,5.44594116E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
479,,,,,,,,,5.39531243E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
480,,,,,,,,,5.62960054E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
481,,,,,,,,,5.39623557E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
482,,,,,,,,,5.41382974E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
483,,,,,,,,,5.41663383E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
484,,,,,,,,,5.35443007E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
485,,,,,,,,,5.41538668E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
486,,,,,,,,,5.45192449E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
487,,,,,,,,,5.42969644E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
488,,,,,,,,,5.3499781E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
489,,,,,,,,,5.44227703E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
490,,,,,,,,,5.52070219E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
491,,,,,,,,,5.52885865E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
492,,,,,,,,,5.57009002E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
493,,,,,,,,,5.61308184E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
494,,,,,,,,,5.45359399E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
495,,,,,,,,,5.51165726E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
496,,,,,,,,,5.47232275E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
497,,,,,,,,,5.45647254E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
498,,,,,,,,,5.51619166E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
499,,,,,,,,,5.47553157E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
500,,,,,,,,,5.52133372E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
501,,,,,,,,,,5.37562471E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
502,,,,,,,,,,5.39952168E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
503,,,,,,,,,,5.65085259E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
504,,,,,,,,,,5.62861032E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
505,,,,,,,,,,5.64212883E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
506,,,,,,,,,,5.61994682E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
507,,,,,,,,,,5.57191811E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
508,,,,,,,,,,5.52935035E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
509,,,,,,,,,,5.54530004E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
510,,,,,,,,,,5.61210982E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
511,,,,,,,,,,5.6559503E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
512,,,,,,,,,,5.64980553E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
513,,,,,,,,,,5.85606927E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
514,,,,,,,,,,5.87210877E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
515,,,,,,,,,,5.87347188E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
516,,,,,,,,,,5.80486073E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
517,,,,,,,,,,5.8379652E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
518,,,,,,,,,,5.85841008E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
519,,,,,,,,,,5.80412404E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
520,,,,,,,,,,5.84150598E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
521,,,,,,,,,,5.6743869E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
522,,,,,,,,,,5.75554907E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
523,,,,,,,,,,5.8422097E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
524,,,,,,,,,,5.80766709E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
525,,,,,,,,,,5.82610426E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
526,,,,,,,,,,5.83593362E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
527,,,,,,,,,,5.6884096E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
528,,,,,,,,,,5.85603573E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
529,,,,,,,,,,5.81094582E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
530,,,,,,,,,,6.06917467E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
531,,,,,,,,,,5.9228006E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
532,,,,,,,,,,5.97596056E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
533,,,,,,,,,,5.83854103E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
534,,,,,,,,,,5.85799285E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
535,,,,,,,,,,5.90553384E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
536,,,,,,,,,,5.81006816E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
537,,,,,,,,,,6.00502972E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
538,,,,,,,,,,5.88387422E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
539,,,,,,,,,,5.90481875E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
540,,,,,,,,,,5.92079402E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
541,,,,,,,,,,5.93777315E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
542,,,,,,,,,,5.87914485E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
543,,,,,,,,,,6.1802109E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
544,,,,,,,,,,6.20947162E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
545,,,,,,,,,,6.16247974E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
546,,,,,,,,,,6.17420767E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
547,,,,,,,,,,6.37044252E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
548,,,,,,,,,,6.1097154E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
549,,,,,,,,,,6.19476168E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
550,,,,,,,,,,6.16276111E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
551,,,,,,,,,,6.00127521E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
552,,,,,,,,,,6.14850649E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
553,,,,,,,,,,6.10248833E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
554,,,,,,,,,,6.19947798E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
555,,,,,,,,,,6.14143744E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
556,,,,,,,,,,6.09962399E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
557,,,,,,,,,,6.18255854E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
558,,,,,,,,,,6.14621229E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
559,,,,,,,,,,6.08284211E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
560,,,,,,,,,,6.14833084E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
561,,,,,,,,,,6.12337089E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
562,,,,,,,,,,6.26828694E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
563,,,,,,,,,,6.26342455E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
564,,,,,,,,,,6.22537016E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
565,,,,,,,,,,6.14580586E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
566,,,,,,,,,,6.28074417E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
567,,,,,,,,,,6.27690667E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
568,,,,,,,,,,6.25803068E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
569,,,,,,,,,,6.29949227E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
570,,,,,,,,,,6.31349963E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
571,,,,,,,,,,6.35588947E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
572,,,,,,,,,,6.23381993E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
573,,,,,,,,,,6.17152011E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
574,,,,,,,,,,6.20869173E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
575,,,,,,,,,,6.18015918E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
576,,,,,,,,,,6.23087487E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
577,,,,,,,,,,6.20445121E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
578,,,,,,,,,,6.07519894E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
579,,,,,,,,,,6.19757827E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
580,,,,,,,,,,6.11199312E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
581,,,,,,,,,,6.14052226E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
582,,,,,,,,,,6.09043354E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
583,,,,,,,,,,5.85219482E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
584,,,,,,,,,,5.95853294E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
585,,,,,,,,,,6.15765487E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
586,,,,,,,,,,6.0694606E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
587,,,,,,,,,,6.19253569E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
588,,,,,,,,,,6.19074058E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
589,,,,,,,,,,6.14161479E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
590,,,,,,,,,,6.28040652E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
591,,,,,,,,,,6.34162177E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
592,,,,,,,,,,6.2698922E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
593,,,,,,,,,,6.09172162E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
594,,,,,,,,,,6.22102959E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
595,,,,,,,,,,6.16597049E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
596,,,,,,,,,,6.18416152E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
597,,,,,,,,,,6.08009714E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
598,,,,,,,,,,6.09617985E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
599,,,,,,,,,,6.13058774E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
600,,,,,,,,,,6.08287053E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
601,,,,,,,,,,,6.16572663E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
602,,,,,,,,,,,6.20505205E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
603,,,,,,,,,,,6.12918484E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
604,,,,,,,,,,,6.09601386E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
605,,,,,,,,,,,6.2779543E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
606,,,,,,,,,,,6.33304523E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
607,,,,,,,,,,,6.22475511E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
608,,,,,,,,,,,6.16994498E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
609,,,,,,,,,,,6.15335523E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
610,,,,,,,,,,,6.02868454E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
611,,,,,,,,,,,6.04790728E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
612,,,,,,,,,,,6.35881577E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
613,,,,,,,,,,,6.33665024E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
614,,,,,,,,,,,6.24514996E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
615,,,,,,,,,,,6.28198734E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
616,,,,,,,,,,,6.43689418E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
617,,,,,,,,,,,6.33383763E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
618,,,,,,,,,,,6.42906969E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
619,,,,,,,,,,,6.70438112E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
620,,,,,,,,,,,6.54292876E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
621,,,,,,,,,,,6.61113347E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
622,,,,,,,,,,,6.49267065E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
623,,,,,,,,,,,6.42592738E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
624,,,,,,,,,,,6.45822354E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
625,,,,,,,,,,,6.4021043E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
626,,,,,,,,,,,6.43120075E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
627,,,,,,,,,,,6.57169437E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
628,,,,,,,,,,,6.34293713E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
629,,,,,,,,,,,6.35331446E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
630,,,,,,,,,,,6.52511972E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
631,,,,,,,,,,,6.40977532E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
632,,,,,,,,,,,6.49191009E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
633,,,,,,,,,,,6.62199625E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
634,,,,,,,,,,,6.48368598E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
635,,,,,,,,,,,6.58797205E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
636,,,,,,,,,,,6.70979318E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
637,,,,,,,,,,,6.81054473E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
638,,,,,,,,,,,6.94487085E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
639,,,,,,,,,,,6.86628766E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
640,,,,,,,,,,,6.9005057E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
641,,,,,,,,,,,6.95953702E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
642,,,,,,,,,,,6.88313492E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
643,,,,,,,,,,,6.77650007E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
644,,,,,,,,,,,7.00848602E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
645,,,,,,,,,,,6.92573224E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
646,,,,,,,,,,,6.9501516E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
647,,,,,,,,,,,7.11582913E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
648,,,,,,,,,,,6.77491187E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
649,,,,,,,,,,,6.89705701E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
650,,,,,,,,,,,7.02385137E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
